date,open,high,low,close,volume,dividends,stock_splits,stock_id,ticker,company_name,sector,exchange,country,price_id,is_real_time
2004-08-05 00:00:00+05:30,5178.609863,5257.319824,5178.609863,5252.779785,24000,0,0,,,,,,,,
2004-08-06 00:00:00+05:30,5249.72998,5262.890137,5166.189941,5196.990234,30200,0,0,,,,,,,,
2004-08-09 00:00:00+05:30,5176.390137,5240.290039,5154.319824,5233.209961,26200,0,0,,,,,,,,
2004-08-10 00:00:00+05:30,5248.459961,5266.990234,5214.990234,5252.049805,26000,0,0,,,,,,,,
2004-08-11 00:00:00+05:30,5263.27002,5269.220215,5159.529785,5175.160156,28600,0,0,,,,,,,,
2004-08-12 00:00:00+05:30,5167.52002,5194.040039,5117.799805,5139.77002,27000,0,0,,,,,,,,
2004-08-13 00:00:00+05:30,5126.910156,5144.700195,5084.509766,5102.919922,93800,0,0,,,,,,,,
2004-08-16 00:00:00+05:30,5105.259766,5114.790039,5056.069824,5102.370117,24600,0,0,,,,,,,,
2004-08-17 00:00:00+05:30,5124.290039,5148.529785,5083.029785,5102.939941,23400,0,0,,,,,,,,
2004-08-18 00:00:00+05:30,5103.970215,5103.970215,5025.490234,5038.279785,24200,0,0,,,,,,,,
2004-08-19 00:00:00+05:30,5056.169922,5132.830078,5056.169922,5123.649902,23200,0,0,,,,,,,,
2004-08-20 00:00:00+05:30,5128.100098,5128.100098,5047.75,5064.660156,24000,0,0,,,,,,,,
2004-08-23 00:00:00+05:30,5064.419922,5080.220215,5022.290039,5033.689941,27400,0,0,,,,,,,,
2004-08-24 00:00:00+05:30,5048.629883,5084.740234,5040.709961,5067.390137,21000,0,0,,,,,,,,
2004-08-25 00:00:00+05:30,5073.22998,5093.370117,5054.560059,5088.560059,19000,0,0,,,,,,,,
2004-08-26 00:00:00+05:30,5105.379883,5145.600098,5105.379883,5135.450195,22400,0,0,,,,,,,,
2004-08-27 00:00:00+05:30,5147.859863,5148.75,5094.560059,5117.009766,18800,0,0,,,,,,,,
2004-08-30 00:00:00+05:30,5130.540039,5192.799805,5130.540039,5186.450195,14800,0,0,,,,,,,,
2004-08-31 00:00:00+05:30,5192.180176,5202.509766,5155.959961,5192.080078,16200,0,0,,,,,,,,
2004-09-01 00:00:00+05:30,5202.160156,5222.810059,5202.02002,5210.850098,16200,0,0,,,,,,,,
2004-09-02 00:00:00+05:30,5218.950195,5233.319824,5189.290039,5198.720215,19200,0,0,,,,,,,,
2004-09-03 00:00:00+05:30,5190.689941,5223.939941,5178.569824,5218.459961,17600,0,0,,,,,,,,
2004-09-06 00:00:00+05:30,5226.089844,5264.870117,5226.089844,5246.22998,17000,0,0,,,,,,,,
2004-09-07 00:00:00+05:30,5245.160156,5270.890137,5240.149902,5264.669922,19200,0,0,,,,,,,,
2004-09-08 00:00:00+05:30,5281.109863,5305.669922,5270.660156,5298.160156,20200,0,0,,,,,,,,
2004-09-09 00:00:00+05:30,5307.830078,5328.330078,5269.509766,5298.22998,21600,0,0,,,,,,,,
2004-09-10 00:00:00+05:30,5305.419922,5376.120117,5281.060059,5370.049805,21200,0,0,,,,,,,,
2004-09-13 00:00:00+05:30,5380.709961,5421.52002,5379.600098,5397.459961,21400,0,0,,,,,,,,
2004-09-14 00:00:00+05:30,5409.52002,5434.330078,5376.040039,5428.77002,26400,0,0,,,,,,,,
2004-09-15 00:00:00+05:30,5441.959961,5456.850098,5399.339844,5420.089844,27600,0,0,,,,,,,,
2004-09-16 00:00:00+05:30,5415.459961,5483.589844,5401,5477.680176,23400,0,0,,,,,,,,
2004-09-17 00:00:00+05:30,5493.720215,5569.470215,5493.370117,5561.149902,26400,0,0,,,,,,,,
2004-09-20 00:00:00+05:30,5562.680176,5585.569824,5535.569824,5545.819824,25600,0,0,,,,,,,,
2004-09-21 00:00:00+05:30,5547.490234,5611.600098,5536,5605.930176,27600,0,0,,,,,,,,
2004-09-22 00:00:00+05:30,5609.959961,5638.790039,5571.839844,5616.870117,28000,0,0,,,,,,,,
2004-09-23 00:00:00+05:30,5597.319824,5609.040039,5530.859863,5539.47998,27400,0,0,,,,,,,,
2004-09-24 00:00:00+05:30,5527.220215,5575.399902,5513.680176,5527.75,22600,0,0,,,,,,,,
2004-09-27 00:00:00+05:30,5530,5545.72998,5486.410156,5511.810059,15800,0,0,,,,,,,,
2004-09-28 00:00:00+05:30,5506.830078,5518.209961,5454.850098,5462.609863,20400,0,0,,,,,,,,
2004-09-29 00:00:00+05:30,5477.609863,5533.330078,5428.200195,5527.560059,23400,0,0,,,,,,,,
2004-09-30 00:00:00+05:30,5545.259766,5598.549805,5545.259766,5583.609863,24400,0,0,,,,,,,,
2004-10-01 00:00:00+05:30,5587.459961,5685.680176,5573.560059,5675.540039,24400,0,0,,,,,,,,
2004-10-04 00:00:00+05:30,5706.319824,5785.040039,5706.319824,5766.299805,20600,0,0,,,,,,,,
2004-10-05 00:00:00+05:30,5761.660156,5786.540039,5741.700195,5758.669922,22800,0,0,,,,,,,,
2004-10-06 00:00:00+05:30,5761.439941,5799.919922,5699.319824,5713.75,26800,0,0,,,,,,,,
2004-10-07 00:00:00+05:30,5718.640137,5793.080078,5718.640137,5773.660156,24600,0,0,,,,,,,,
2004-10-08 00:00:00+05:30,5782.629883,5803.819824,5755.419922,5776.850098,19600,0,0,,,,,,,,
2004-10-11 00:00:00+05:30,5764.859863,5792.080078,5706.970215,5717.540039,13000,0,0,,,,,,,,
2004-10-12 00:00:00+05:30,5750.359863,5762.600098,5663.790039,5676.72998,18200,0,0,,,,,,,,
2004-10-14 00:00:00+05:30,5677.870117,5738.609863,5645.660156,5713.100098,17600,0,0,,,,,,,,
2004-10-15 00:00:00+05:30,5735.490234,5758.109863,5673.75,5686.72998,16200,0,0,,,,,,,,
2004-10-18 00:00:00+05:30,5706.830078,5727.959961,5670.370117,5679.830078,12400,0,0,,,,,,,,
2004-10-19 00:00:00+05:30,5691.470215,5751.600098,5686.970215,5738.109863,14800,0,0,,,,,,,,
2004-10-20 00:00:00+05:30,5738.439941,5750.140137,5662.759766,5673.02002,18400,0,0,,,,,,,,
2004-10-21 00:00:00+05:30,5680.439941,5685.180176,5617.370117,5641.060059,19000,0,0,,,,,,,,
2004-10-25 00:00:00+05:30,5633.47998,5645.879883,5573.189941,5581.490234,18200,0,0,,,,,,,,
2004-10-26 00:00:00+05:30,5591.009766,5654.819824,5558.140137,5651.089844,22000,0,0,,,,,,,,
2004-10-27 00:00:00+05:30,5656.709961,5699.180176,5623.040039,5662.870117,19800,0,0,,,,,,,,
2004-10-28 00:00:00+05:30,5700.990234,5733.75,5700.990234,5715.620117,23400,0,0,,,,,,,,
2004-10-29 00:00:00+05:30,5724.459961,5731.350098,5664.040039,5672.27002,22600,0,0,,,,,,,,
2004-11-01 00:00:00+05:30,5678.649902,5714.359863,5649.029785,5704.100098,15600,0,0,,,,,,,,
2004-11-02 00:00:00+05:30,5713.240234,5765.140137,5713.240234,5754.759766,14400,0,0,,,,,,,,
2004-11-03 00:00:00+05:30,5772.319824,5845.5,5771.72998,5842.540039,17000,0,0,,,,,,,,
2004-11-04 00:00:00+05:30,5871.620117,5883.390137,5814.370117,5832.879883,15000,0,0,,,,,,,,
2004-11-05 00:00:00+05:30,5833.330078,5900.509766,5823.439941,5891.359863,14000,0,0,,,,,,,,
2004-11-08 00:00:00+05:30,5912.52002,5955.939941,5912.52002,5930.470215,14400,0,0,,,,,,,,
2004-11-09 00:00:00+05:30,5937.339844,5957.939941,5910.410156,5929.600098,14800,0,0,,,,,,,,
2004-11-10 00:00:00+05:30,5918.950195,5979.779785,5918.950195,5973.75,14400,0,0,,,,,,,,
2004-11-11 00:00:00+05:30,5980.029785,5995.330078,5943.330078,5954.310059,13800,0,0,,,,,,,,
2004-11-12 00:00:00+05:30,5985.049805,6001.990234,5945.97998,5964.009766,3800,0,0,,,,,,,,
2004-11-16 00:00:00+05:30,5970.040039,6002.029785,5949.240234,5996.700195,13800,0,0,,,,,,,,
2004-11-17 00:00:00+05:30,6000.109863,6036.700195,5997.740234,6016.580078,14800,0,0,,,,,,,,
2004-11-18 00:00:00+05:30,6019.850098,6035.220215,5985.569824,6025.470215,14800,0,0,,,,,,,,
2004-11-19 00:00:00+05:30,6030.810059,6044.549805,5953.419922,5961.709961,15000,0,0,,,,,,,,
2004-11-22 00:00:00+05:30,5921.009766,5979.100098,5877.970215,5963.799805,14000,0,0,,,,,,,,
2004-11-23 00:00:00+05:30,5988.279785,6031.589844,5977.759766,6009.859863,14600,0,0,,,,,,,,
2004-11-24 00:00:00+05:30,6001.459961,6053.189941,6001.459961,6035.950195,12800,0,0,,,,,,,,
2004-11-25 00:00:00+05:30,6033.799805,6081.740234,6014.97998,6035.029785,20000,0,0,,,,,,,,
2004-11-29 00:00:00+05:30,6033.419922,6166.720215,6029.819824,6157.77002,23000,0,0,,,,,,,,
2004-11-30 00:00:00+05:30,6195.02002,6248.430176,6194.609863,6234.290039,18800,0,0,,,,,,,,
2004-12-01 00:00:00+05:30,6259.279785,6272.680176,6176.089844,6227.830078,26600,0,0,,,,,,,,
2004-12-02 00:00:00+05:30,6275.410156,6335.140137,6275.410156,6328.430176,26200,0,0,,,,,,,,
2004-12-03 00:00:00+05:30,6348.319824,6361.529785,6304.220215,6322.759766,20600,0,0,,,,,,,,
2004-12-06 00:00:00+05:30,6351.040039,6386.290039,6312.129883,6322.5,18800,0,0,,,,,,,,
2004-12-07 00:00:00+05:30,6324.069824,6354.259766,6287.459961,6316.279785,17800,0,0,,,,,,,,
2004-12-08 00:00:00+05:30,6333.040039,6359.200195,6250.240234,6261.52002,26000,0,0,,,,,,,,
2004-12-09 00:00:00+05:30,6259.5,6319.009766,6241.27002,6304.27002,19400,0,0,,,,,,,,
2004-12-10 00:00:00+05:30,6328.100098,6336.899902,6221.399902,6233.540039,17600,0,0,,,,,,,,
2004-12-13 00:00:00+05:30,6231.470215,6274.240234,6220.580078,6268.720215,14600,0,0,,,,,,,,
2004-12-14 00:00:00+05:30,6280.560059,6331.569824,6280.490234,6325.529785,14000,0,0,,,,,,,,
2004-12-15 00:00:00+05:30,6334.27002,6423.27002,6334.27002,6402.290039,22400,0,0,,,,,,,,
2004-12-16 00:00:00+05:30,6401.189941,6437,6373.549805,6420.379883,18600,0,0,,,,,,,,
2004-12-17 00:00:00+05:30,6420.899902,6436.080078,6329.709961,6346.47998,16800,0,0,,,,,,,,
2004-12-20 00:00:00+05:30,6360.109863,6409.52002,6345.870117,6403,16800,0,0,,,,,,,,
2004-12-21 00:00:00+05:30,6429.25,6461.640137,6400.560059,6451.299805,14600,0,0,,,,,,,,
2004-12-22 00:00:00+05:30,6465.509766,6480.200195,6396.430176,6413.660156,16200,0,0,,,,,,,,
2004-12-23 00:00:00+05:30,6410.299805,6455.689941,6409.290039,6441.850098,12000,0,0,,,,,,,,
2004-12-24 00:00:00+05:30,6485.259766,6507.939941,6463.850098,6498.060059,14600,0,0,,,,,,,,
2004-12-27 00:00:00+05:30,6484.839844,6566.640137,6469.959961,6513.029785,16200,0,0,,,,,,,,
2004-12-28 00:00:00+05:30,6517.899902,6568.569824,6517.899902,6563.47998,14600,0,0,,,,,,,,
2004-12-29 00:00:00+05:30,6594.390137,6617.149902,6552.060059,6567.939941,12400,0,0,,,,,,,,
2004-12-30 00:00:00+05:30,6583.740234,6608.299805,6507.299805,6522.540039,13200,0,0,,,,,,,,
2004-12-31 00:00:00+05:30,6541.379883,6609.779785,6541.379883,6602.689941,12200,0,0,,,,,,,,
2005-01-03 00:00:00+05:30,6626.490234,6684.220215,6626.490234,6679.200195,12000,0,0,,,,,,,,
2005-01-04 00:00:00+05:30,6683.560059,6696.310059,6640.899902,6651.009766,16600,0,0,,,,,,,,
2005-01-05 00:00:00+05:30,6628.890137,6629.97998,6337.609863,6458.839844,24000,0,0,,,,,,,,
2005-01-06 00:00:00+05:30,6447.27002,6481.22998,6325.359863,6367.390137,22200,0,0,,,,,,,,
2005-01-07 00:00:00+05:30,6374.189941,6440.169922,6348.75,6420.459961,17800,0,0,,,,,,,,
2005-01-10 00:00:00+05:30,6440.330078,6469.089844,6286.850098,6308.540039,13200,0,0,,,,,,,,
2005-01-11 00:00:00+05:30,6317.390137,6329.890137,6208.819824,6222.870117,16200,0,0,,,,,,,,
2005-01-12 00:00:00+05:30,6250.350098,6263.709961,6070.330078,6102.740234,20800,0,0,,,,,,,,
2005-01-13 00:00:00+05:30,6138.049805,6242.950195,6138.049805,6221.060059,20200,0,0,,,,,,,,
2005-01-14 00:00:00+05:30,6232.419922,6249.390137,6144.080078,6173.819824,18200,0,0,,,,,,,,
2005-01-17 00:00:00+05:30,6202.740234,6232.970215,6087.549805,6194.069824,19000,0,0,,,,,,,,
2005-01-18 00:00:00+05:30,6221.279785,6267.609863,6173.089844,6192.350098,21800,0,0,,,,,,,,
2005-01-19 00:00:00+05:30,6211.279785,6230.620117,6160.660156,6173.319824,16600,0,0,,,,,,,,
2005-01-20 00:00:00+05:30,6170.330078,6197.209961,6091.080078,6183.240234,26600,0,0,,,,,,,,
2005-01-24 00:00:00+05:30,6201.600098,6215.779785,6089.52002,6106.430176,18000,0,0,,,,,,,,
2005-01-25 00:00:00+05:30,6093.660156,6174,6069.330078,6162.97998,21400,0,0,,,,,,,,
2005-01-27 00:00:00+05:30,6188.379883,6252.240234,6188.379883,6239.430176,22200,0,0,,,,,,,,
2005-01-28 00:00:00+05:30,6245.259766,6430.720215,6245.259766,6419.089844,23600,0,0,,,,,,,,
2005-01-31 00:00:00+05:30,6463.52002,6565,6455.549805,6555.939941,22000,0,0,,,,,,,,
2005-02-01 00:00:00+05:30,6565.209961,6586.25,6508.990234,6552.470215,28400,0,0,,,,,,,,
2005-02-02 00:00:00+05:30,6560.620117,6600.02002,6510.419922,6530.060059,88400,0,0,,,,,,,,
2005-02-03 00:00:00+05:30,6550.75,6630.680176,6550.75,6619.970215,14400,0,0,,,,,,,,
2005-02-04 00:00:00+05:30,6635.850098,6684.160156,6571.509766,6618.22998,16800,0,0,,,,,,,,
2005-02-07 00:00:00+05:30,6652.330078,6658.330078,6514.859863,6535.169922,12400,0,0,,,,,,,,
2005-02-08 00:00:00+05:30,6528.810059,6573.930176,6508.330078,6544.77002,12600,0,0,,,,,,,,
2005-02-09 00:00:00+05:30,6556.529785,6613.540039,6553.399902,6593.529785,13000,0,0,,,,,,,,
2005-02-10 00:00:00+05:30,6600.850098,6608.959961,6533.970215,6577.830078,12600,0,0,,,,,,,,
2005-02-11 00:00:00+05:30,6594.319824,6640.109863,6594.319824,6633.759766,15200,0,0,,,,,,,,
2005-02-14 00:00:00+05:30,6673.390137,6719.169922,6659.640137,6679.330078,13600,0,0,,,,,,,,
2005-02-15 00:00:00+05:30,6694.790039,6694.790039,6640.430176,6670.060059,20800,0,0,,,,,,,,
2005-02-16 00:00:00+05:30,6673.709961,6714.129883,6581.529785,6607.779785,14800,0,0,,,,,,,,
2005-02-17 00:00:00+05:30,6598.77002,6599.47998,6533.129883,6589.290039,14400,0,0,,,,,,,,
2005-02-18 00:00:00+05:30,6595.189941,6642.77002,6564.549805,6584.319824,14400,0,0,,,,,,,,
2005-02-21 00:00:00+05:30,6585.879883,6602.529785,6521.069824,6534.680176,11800,0,0,,,,,,,,
2005-02-22 00:00:00+05:30,6531.580078,6603.140137,6515.72998,6589.410156,11000,0,0,,,,,,,,
2005-02-23 00:00:00+05:30,6593.850098,6607.779785,6565.419922,6582.5,12200,0,0,,,,,,,,
2005-02-24 00:00:00+05:30,6616.370117,6621.680176,6565.810059,6574.209961,26800,0,0,,,,,,,,
2005-02-25 00:00:00+05:30,6588.290039,6622.620117,6543.910156,6569.720215,14400,0,0,,,,,,,,
2005-02-28 00:00:00+05:30,6584.339844,6720.939941,6545.939941,6713.859863,23200,0,0,,,,,,,,
2005-03-01 00:00:00+05:30,6725.919922,6725.919922,6628.220215,6651.080078,16800,0,0,,,,,,,,
2005-03-02 00:00:00+05:30,6658.939941,6708.779785,6647.109863,6686.890137,26000,0,0,,,,,,,,
2005-03-03 00:00:00+05:30,6700.790039,6793.240234,6691.180176,6784.720215,18200,0,0,,,,,,,,
2005-03-04 00:00:00+05:30,6798.620117,6864.620117,6798.620117,6849.47998,18200,0,0,,,,,,,,
2005-03-07 00:00:00+05:30,6863.580078,6902.490234,6854.959961,6878.97998,14600,0,0,,,,,,,,
2005-03-08 00:00:00+05:30,6885.72998,6929.589844,6872.720215,6915.089844,15200,0,0,,,,,,,,
2005-03-09 00:00:00+05:30,6895.620117,6954.859863,6843.439941,6892.819824,17400,0,0,,,,,,,,
2005-03-10 00:00:00+05:30,6888.72998,6917.600098,6849.97998,6907.649902,27200,0,0,,,,,,,,
2005-03-11 00:00:00+05:30,6921.02002,6948.540039,6839.350098,6853.72998,14200,0,0,,,,,,,,
2005-03-14 00:00:00+05:30,6854.919922,6882.22998,6794.919922,6810.040039,124800,0,0,,,,,,,,
2005-03-15 00:00:00+05:30,6815.589844,6823.459961,6730.22998,6752.450195,12800,0,0,,,,,,,,
2005-03-16 00:00:00+05:30,6757.490234,6806.720215,6732.330078,6746.879883,13000,0,0,,,,,,,,
2005-03-17 00:00:00+05:30,6719.109863,6737.290039,6642.600098,6669.52002,13000,0,0,,,,,,,,
2005-03-18 00:00:00+05:30,6664.649902,6710.97998,6595.529785,6700.339844,15600,0,0,,,,,,,,
2005-03-21 00:00:00+05:30,6716.410156,6734.720215,6633.52002,6656.689941,10000,0,0,,,,,,,,
2005-03-22 00:00:00+05:30,6655.779785,6656.310059,6520.149902,6535.450195,13600,0,0,,,,,,,,
2005-03-23 00:00:00+05:30,6533.649902,6568.200195,6435.819824,6454.459961,23400,0,0,,,,,,,,
2005-03-24 00:00:00+05:30,6456.02002,6514.72998,6412.890137,6442.870117,17200,0,0,,,,,,,,
2005-03-28 00:00:00+05:30,6471.470215,6555.100098,6471.470215,6510.740234,11600,0,0,,,,,,,,
2005-03-29 00:00:00+05:30,6512.97998,6512.97998,6326.72998,6367.859863,14400,0,0,,,,,,,,
2005-03-30 00:00:00+05:30,6371.399902,6400.069824,6321.310059,6381.399902,14600,0,0,,,,,,,,
2005-03-31 00:00:00+05:30,6404.779785,6509.02002,6404.779785,6492.819824,13400,0,0,,,,,,,,
2005-04-01 00:00:00+05:30,6506.600098,6618.080078,6468.52002,6605.040039,11400,0,0,,,,,,,,
2005-04-04 00:00:00+05:30,6616.830078,6649.419922,6586.25,6604.419922,11200,0,0,,,,,,,,
2005-04-05 00:00:00+05:30,6611.529785,6621.910156,6532.939941,6550.290039,12200,0,0,,,,,,,,
2005-04-06 00:00:00+05:30,6555.919922,6617.069824,6551.680176,6606.410156,12200,0,0,,,,,,,,
2005-04-07 00:00:00+05:30,6629.120117,6644.689941,6530.970215,6545.640137,11000,0,0,,,,,,,,
2005-04-08 00:00:00+05:30,6544.810059,6560.879883,6456.839844,6479.540039,11400,0,0,,,,,,,,
2005-04-11 00:00:00+05:30,6426.209961,6444.330078,6382.129883,6397.52002,9000,0,0,,,,,,,,
2005-04-12 00:00:00+05:30,6407.390137,6472.040039,6404.350098,6464.609863,8800,0,0,,,,,,,,
2005-04-13 00:00:00+05:30,6466.919922,6515.819824,6449.330078,6467.919922,13600,0,0,,,,,,,,
2005-04-15 00:00:00+05:30,6339.72998,6339.72998,6232.370117,6248.339844,14000,0,0,,,,,,,,
2005-04-18 00:00:00+05:30,6220.97998,6220.97998,6118.419922,6156.779785,12800,0,0,,,,,,,,
2005-04-19 00:00:00+05:30,6181.390137,6269.75,6121.419922,6134.859863,13800,0,0,,,,,,,,
2005-04-20 00:00:00+05:30,6169.830078,6259.279785,6151.259766,6243.740234,16200,0,0,,,,,,,,
2005-04-21 00:00:00+05:30,6249.290039,6305.879883,6174.299805,6299.200195,14600,0,0,,,,,,,,
2005-04-22 00:00:00+05:30,6329.850098,6374.029785,6302.859863,6346.569824,12800,0,0,,,,,,,,
2005-04-25 00:00:00+05:30,6338.669922,6391.72998,6308.47998,6377.850098,11000,0,0,,,,,,,,
2005-04-26 00:00:00+05:30,6374.279785,6377.540039,6323.529785,6339.97998,8800,0,0,,,,,,,,
2005-04-27 00:00:00+05:30,6323.899902,6357.560059,6258.069824,6278.5,14000,0,0,,,,,,,,
2005-04-28 00:00:00+05:30,6271.609863,6292.910156,6233.290039,6284.200195,14800,0,0,,,,,,,,
2005-04-29 00:00:00+05:30,6283.069824,6288.439941,6138.470215,6154.439941,14000,0,0,,,,,,,,
2005-05-02 00:00:00+05:30,6183.069824,6223.779785,6141.370117,6195.149902,12200,0,0,,,,,,,,
2005-05-03 00:00:00+05:30,6200.390137,6246.240234,6189.160156,6216.77002,12600,0,0,,,,,,,,
2005-05-04 00:00:00+05:30,6218.950195,6294.850098,6218.950195,6289.549805,9600,0,0,,,,,,,,
2005-05-05 00:00:00+05:30,6322.02002,6391.319824,6322.02002,6359.649902,9800,0,0,,,,,,,,
2005-05-06 00:00:00+05:30,6367.25,6402.350098,6334.009766,6388.47998,13800,0,0,,,,,,,,
2005-05-09 00:00:00+05:30,6391.799805,6486.069824,6391.799805,6481.350098,11600,0,0,,,,,,,,
2005-05-10 00:00:00+05:30,6486.080078,6494.910156,6439.689941,6454.709961,12600,0,0,,,,,,,,
2005-05-11 00:00:00+05:30,6420.25,6454.410156,6380.759766,6445.129883,10600,0,0,,,,,,,,
2005-05-12 00:00:00+05:30,6442.859863,6482.390137,6432.169922,6456.819824,10000,0,0,,,,,,,,
2005-05-13 00:00:00+05:30,6447.720215,6462.850098,6418.779785,6451.540039,29000,0,0,,,,,,,,
2005-05-16 00:00:00+05:30,6456.970215,6532.149902,6456.970215,6528.029785,8400,0,0,,,,,,,,
2005-05-17 00:00:00+05:30,6545.220215,6568.609863,6450.859863,6466,11800,0,0,,,,,,,,
2005-05-18 00:00:00+05:30,6457.370117,6457.370117,6380.529785,6447,14800,0,0,,,,,,,,
2005-05-19 00:00:00+05:30,6461.069824,6537.740234,6460.240234,6478.939941,11400,0,0,,,,,,,,
2005-05-20 00:00:00+05:30,6462.160156,6512.959961,6438.600098,6499.5,11400,0,0,,,,,,,,
2005-05-23 00:00:00+05:30,6504.490234,6549.569824,6499.209961,6539.830078,8200,0,0,,,,,,,,
2005-05-24 00:00:00+05:30,6563.02002,6579.049805,6522.799805,6565.370117,10400,0,0,,,,,,,,
2005-05-25 00:00:00+05:30,6566.839844,6612.25,6537.609863,6597.600098,10800,0,0,,,,,,,,
2005-05-26 00:00:00+05:30,6599.27002,6685.330078,6587.569824,6670.779785,13800,0,0,,,,,,,,
2005-05-27 00:00:00+05:30,6689.560059,6772.740234,6689.140137,6707.720215,15400,0,0,,,,,,,,
2005-05-30 00:00:00+05:30,6697.149902,6724.990234,6642.609863,6663.549805,9600,0,0,,,,,,,,
2005-05-31 00:00:00+05:30,6666.169922,6721.609863,6647.700195,6715.109863,8600,0,0,,,,,,,,
2005-06-01 00:00:00+05:30,6729.390137,6763.279785,6710.370117,6729.899902,9800,0,0,,,,,,,,
2005-06-02 00:00:00+05:30,6733.459961,6756.620117,6647.359863,6655.560059,9400,0,0,,,,,,,,
2005-06-03 00:00:00+05:30,6664.97998,6761.129883,6647.689941,6748.850098,12200,0,0,,,,,,,,
2005-06-06 00:00:00+05:30,6747.200195,6813.910156,6740.629883,6758.189941,9800,0,0,,,,,,,,
2005-06-07 00:00:00+05:30,6756.600098,6795.029785,6737.089844,6781.25,8400,0,0,,,,,,,,
2005-06-08 00:00:00+05:30,6768.200195,6862.830078,6768.200195,6858.240234,10000,0,0,,,,,,,,
2005-06-09 00:00:00+05:30,6858.700195,6862.790039,6813.200195,6832.529785,14600,0,0,,,,,,,,
2005-06-10 00:00:00+05:30,6833.580078,6883.669922,6774.140137,6781.990234,10200,0,0,,,,,,,,
2005-06-13 00:00:00+05:30,6790.330078,6843.620117,6757.040039,6832.680176,8400,0,0,,,,,,,,
2005-06-14 00:00:00+05:30,6847.620117,6865.180176,6819.310059,6860.180176,9200,0,0,,,,,,,,
2005-06-15 00:00:00+05:30,6876.790039,6916.330078,6858.080078,6906.97998,9800,0,0,,,,,,,,
2005-06-16 00:00:00+05:30,6906.120117,6933.259766,6869.470215,6900.410156,12600,0,0,,,,,,,,
2005-06-17 00:00:00+05:30,6913.069824,6921.600098,6855.549805,6906.52002,11000,0,0,,,,,,,,
2005-06-20 00:00:00+05:30,6940.060059,7001.549805,6940.060059,6984.549805,24400,0,0,,,,,,,,
2005-06-21 00:00:00+05:30,6985.910156,7083.580078,6967.950195,7076.52002,19000,0,0,,,,,,,,
2005-06-22 00:00:00+05:30,7079.870117,7167.319824,7079.870117,7145.339844,37200,0,0,,,,,,,,
2005-06-23 00:00:00+05:30,7142.910156,7156.549805,7090.47998,7119.759766,20800,0,0,,,,,,,,
2005-06-24 00:00:00+05:30,7104.430176,7178.040039,7058.009766,7148.620117,15400,0,0,,,,,,,,
2005-06-27 00:00:00+05:30,7136.390137,7228.209961,7133.939941,7151.080078,18400,0,0,,,,,,,,
2005-06-28 00:00:00+05:30,7158.660156,7175.149902,7036.060059,7049,17400,0,0,,,,,,,,
2005-06-29 00:00:00+05:30,7059.370117,7125.209961,7034.47998,7119.879883,14200,0,0,,,,,,,,
2005-06-30 00:00:00+05:30,7154.27002,7218.279785,7154.27002,7193.850098,28600,0,0,,,,,,,,
2005-07-01 00:00:00+05:30,7165.450195,7228.569824,7154.930176,7210.77002,12600,0,0,,,,,,,,
2005-07-04 00:00:00+05:30,7186.740234,7284.410156,7186.740234,7277.310059,9600,0,0,,,,,,,,
2005-07-05 00:00:00+05:30,7275,7308.720215,7209.859863,7220.25,12600,0,0,,,,,,,,
2005-07-06 00:00:00+05:30,7227.220215,7296.180176,7227.220215,7287.600098,13400,0,0,,,,,,,,
2005-07-07 00:00:00+05:30,7281.069824,7306.540039,7123.109863,7145.129883,16800,0,0,,,,,,,,
2005-07-08 00:00:00+05:30,7171.52002,7240.390137,7158.140137,7212.080078,14600,0,0,,,,,,,,
2005-07-11 00:00:00+05:30,7227.509766,7320.25,7227.509766,7306.740234,13400,0,0,,,,,,,,
2005-07-12 00:00:00+05:30,7297.950195,7352.459961,7217.600098,7303.950195,17000,0,0,,,,,,,,
2005-07-13 00:00:00+05:30,7303.189941,7338.009766,7236.779785,7247.910156,11600,0,0,,,,,,,,
2005-07-14 00:00:00+05:30,7262.859863,7263.029785,7163.850098,7187.700195,13600,0,0,,,,,,,,
2005-07-15 00:00:00+05:30,7192.450195,7283.040039,7178.089844,7271.540039,10400,0,0,,,,,,,,
2005-07-18 00:00:00+05:30,7325.649902,7359.810059,7308.870117,7347.100098,17400,0,0,,,,,,,,
2005-07-19 00:00:00+05:30,7348.600098,7385.689941,7317.850098,7346.629883,11000,0,0,,,,,,,,
